sample_id,mass_avg,mass_min,mass_max,mass_var,atomic_number_mean,atomic_number_min,atomic_number_max,atomic_number_var,light_element_fraction,heavy_element_fraction,en_atom_mean,en_atom_std,en_diff_mean,en_diff_max,en_diff_var,is_ionic_like,group_mean,group_std,valence_proxy_mean,valence_proxy_max,valence_proxy_var,gap_pbe,alphax_el,alphay_el,alphaz_el,alpha_el_mean_diag,layergroup,pointgroup,has_inversion_symmetry,is_janus_like,has_out_of_plane_dipole
4SiP2-1,30.010999999999996,28.085,30.974,1.8547379999999993,14.666666666666666,14,15,0.22222222222222224,1,0,2.0933333333333337,0.1367073110293992,0.29000000000000004,0.29000000000000004,0,0,14.666666666666666,0.4714045207910317,4.666666666666667,5,0.22222222222222218,1.5391928642475277,3.9433248075402583,5.197058793085432,0.4836523590706376,3.208011986565442,pm2_1b,mm2,0,0,1
4SiS2-1,30.735,28.085,32.06,3.5112500000000035,15.333333333333334,14,16,0.8888888888888887,1,0,2.353333333333333,0.32055507413790163,0.6800000000000002,0.6800000000000002,0,0,15.333333333333334,0.9428090415820632,5.333333333333333,6,0.8888888888888888,3.427869302244632,1.550167630395263,1.7179973189921247,0.3373093894043956,1.2018247795972612,p2_1/b11,2/m,1,0,1
4SiSe2-2,62.00900000000001,28.085,78.971,575.4188880000002,27.333333333333332,14,34,88.88888888888887,0.3333333333333333,0,2.3333333333333335,0.30641293851417056,0.6499999999999999,0.6499999999999999,0,0,15.333333333333334,0.9428090415820632,5.333333333333333,6,0.8888888888888888,1.0228858844681485,2.6886177754529617,2.9202598635764088,0.49284486789051446,2.0339075023066284,pm2_1b,mm2,0,0,1
4TaO2-1,70.98266666666667,15.999,180.95,6046.407200222221,29.666666666666668,8,73,938.888888888889,0.6666666666666666,0.3333333333333333,2.7933333333333334,0.9145247703346017,1.94,1.94,0,1,12.333333333333334,5.185449728701349,5.666666666666667,6,0.22222222222222218,0.5815748312265705,3.62873996379284,3.3337983344990363,0.22601843294762208,2.3961855770798333,c2/m11,2/m,1,0,1
4TeO2-1,53.199333333333335,15.999,127.6,2767.7296002222215,22.666666666666668,8,52,430.22222222222223,0.6666666666666666,0.3333333333333333,2.9933333333333336,0.6316820578599823,1.3399999999999999,1.3399999999999999,0,0,16,0,6,6,0,2.6674607144308053,2.213389477875033,1.7099829813858547,0.3619411572018922,1.4284378721542599,p2_1/b11,2/m,1,0,1
4VO2-1,27.646666666666675,15.999,50.942,271.33627755555557,13,8,23,50,0.6666666666666666,0,2.8366666666666664,0.8532421826317673,1.81,1.81,0,1,12.333333333333334,5.185449728701349,5.666666666666667,6,0.22222222222222218,0.3043577292641606,4.56626618935412,5.829387231471845,0.4185846322340452,3.6047460176866704,c2/m11,2/m,1,0,1
1BaSb2F12-1,40.588400000000014,18.998,137.33,1875.3559286400005,17.733333333333334,9,56,306.1955555555556,0.8,0.2,3.5166666666666653,0.9583921721067818,2.06,3.09,0.6292666666666666,1,15.733333333333333,3.7321426672742417,6.4,7,1.84,4.965795654255119,0.8466110054376792,0.8266357175435632,0.4047282825149074,0.6926583351653832,p-1,-1,1,0,1
1BaH2O2-1,34.268800000000006,1.008,137.33,2700.348752560001,14.8,1,56,434.16,0.8,0.2,2.434,0.9505282741717891,1.7,2.55,0.3620666666666666,1,7.2,7.19444229944198,3.2,6,5.36,3.659238880380684,0.6343567290900985,0.6342001839671412,0.24192404623678335,0.5034936530980078,p-3m1,-3m,1,0,1
1BaH2S2-1,40.693200000000004,1.008,137.33,2527.513119,18,1,56,406,0.8,0.2,2.09,0.6236024374551465,1.1266666666666667,1.69,0.30282222222222227,0,7.2,7.19444229944198,3.2,6,5.36,3.7735492204156458,0.9545019222670967,0.9550075877543793,0.30512410255809963,0.7382112041931919,p-3m1,-3m,1,0,1
1BaH2Se2-1,59.4576,1.008,137.33,2731.6735442400004,25.2,1,56,454.96000000000004,0.4,0.2,2.0780000000000003,0.614276810566702,1.1066666666666665,1.6599999999999997,0.30668888888888896,0,7.2,7.19444229944198,3.2,6,5.36,3.2203818212643474,1.1272696407630396,1.1294895331494081,0.3297808919879025,0.8621800219667834,p-3m1,-3m,1,0,1
1CaH2Se2-1,40.007200000000005,1.008,78.971,1215.647127,18,1,34,218.8,0.4,0,2.1,0.5718391382198318,1.0333333333333332,1.5499999999999998,0.253888888888889,0,7.2,7.19444229944198,3.2,6,5.36,3.1767412525211505,1.2249383009890131,1.2266981913508623,0.3512305473672623,0.9342890132357126,p-3m1,-3m,1,0,1
1CBr2Sc2-1,52.346199999999996,12.011,79.904,651.0046306,23.6,6,35,116.64000000000001,0.2,0,2.2380000000000004,0.7323496432715727,1.0666666666666667,1.5999999999999999,0.2436222222222221,0,10.8,6.462197768561405,4.8,7,3.3600000000000003,0.6629659690758483,5.886288432990437,5.881305062907258,0.5584874209545202,4.108693638950739,p-3m1,-3m,1,0,1
1CCl2Sc2-1,34.5646,12.011,44.956,145.23902544000003,16.4,6,21,30.24,0.6,0,2.318,0.813299452846244,1.2,1.8,0.23606666666666656,1,10.8,6.462197768561405,4.8,7,3.3600000000000003,0.8829734436116761,5.2039127892244315,5.2159867725292,0.5032556056514035,3.641051722468345,p-3m1,-3m,1,0,1
1CCl2Y2-1,52.144600000000004,12.011,88.906,974.1852494,23.6,6,39,174.24,0.6,0.4,2.262,0.8794634728060058,1.2933333333333334,1.9400000000000002,0.29548888888888886,1,10.8,6.462197768561405,4.8,7,3.3600000000000003,0.9606295040682515,5.32057491853767,5.320574918537679,0.5289782856552652,3.723376040910205,p-3m1,-3m,1,0,0
1CdH2S2-1,35.709199999999996,1.008,112.41,1663.5985209599996,16.4,1,48,294.64000000000004,0.8,0.2,2.25,0.3275362575349484,0.5933333333333334,0.8900000000000001,0.046822222222222244,0,9.2,6.8527366796047255,5.2,12,16.56,3.155723490807244,1.2094799592834908,1.2101395579170198,0.3316453922066125,0.9170883031357078,c211,2,0,0,1
1CF2Sc2-1,27.983800000000002,12.011,44.956,198.54613776000005,13.2,6,21,41.76,0.6,0,2.646,1.1726823951948797,1.7466666666666668,2.62,0.3909555555555557,1,10.8,6.462197768561405,4.8,7,3.3600000000000003,1.0195431544119735,3.912376684938006,3.9123766849380086,0.3591221916158413,2.7279585204972854,p-3m1,-3m,1,0,0
1CF2Y2-1,45.5638,12.011,88.906,1258.8732897600003,20.4,6,39,231.84,0.6,0.4,2.5900000000000003,1.2344715468571967,1.8399999999999999,2.76,0.4248666666666665,1,10.8,6.462197768561405,4.8,7,3.3600000000000003,1.117494683708705,3.945357737073867,3.9453577370738646,0.3915942930784951,2.7607699224087416,p-3m1,-3m,1,0,0
1CH2Sc2-1,20.787799999999997,1.008,44.956,405.5433953600001,10,1,21,84,0.6,0,1.934,0.4857818440411291,0.7933333333333331,1.1899999999999997,0.11868888888888891,0,4.4,4.882622246293481,2.4,4,1.44,1.0104986116339991,4.977261830664264,4.977261830664304,0.39568287949366665,3.450068846940745,p-3m1,-3m,1,0,0
1CHf2O2-1,80.19780000000002,12.011,178.49,6443.02494,33.2,6,72,1004.1600000000001,0.6,0.4,2.4059999999999997,0.9597416318989189,1.4266666666666665,2.1399999999999997,0.27602222222222206,1,10.8,5.6,4.8,6,0.96,0.9379540178304089,4.506808355953992,4.5068083559539955,0.3896598431002048,3.134425518336064,p-3m1,-3m,1,0,0
1CI2Sc2-1,71.1446,12.011,126.9,2217.1594894400005,30.8,6,53,358.56000000000006,0.2,0.4,2.118,0.620206417251547,0.8666666666666667,1.3,0.28828888888888865,0,10.8,6.462197768561405,4.8,7,3.3600000000000003,0,8.03556794682836,8.024248006607275,0.6309642283390992,5.563593393924911,p-3m1,-3m,1,0,1
1CO2Ti2-1,27.9486,12.011,47.867,266.61565823999996,13.2,6,22,52.160000000000004,0.6,0,2.502,0.8500447047067583,1.2666666666666666,1.9,0.20295555555555553,1,10.8,5.6,4.8,6,0.96,0.32458147416536764,9.234459103697219,9.234459103697231,0.38791124515939607,6.28560981751795,p-3m1,-3m,1,0,0
1CO2Zr2-1,45.291399999999996,12.011,91.224,1408.656381,20.4,6,40,256.64,0.6,0.4,2.418,0.9459260013341424,1.4066666666666665,2.11,0.26548888888888883,1,10.8,5.6,4.8,6,0.96,0.9504770541077572,5.508169060222314,5.508169060222323,0.4101053807030054,3.8088145003825473,p-3m1,-3m,1,0,0
1CuLi2O2-1,21.884800000000002,6.94,63.546,450.3269925599999,10.2,3,29,93.36000000000001,0.8,0,2.148,1.1071115571612464,1.64,2.46,0.4002666666666667,1,9,6.782329983125268,5,11,14,0.32308305321412245,0.8471306941928326,1.1154431156296607,0.21703217270179792,0.7265353275080971,c2/m11,2/m,1,0,1
1HgH2S2-1,53.3452,1.008,200.59,5613.103122559999,22.8,1,80,862.96,0.8,0.2,2.312,0.23068593368473944,0.3866666666666667,0.5800000000000001,0.02408888888888887,0,9.2,6.8527366796047255,5.2,12,16.56,2.352383866312022,1.6348542720084502,1.632963117175536,0.3559176192895732,1.2079116694911864,c211,2,0,0,1
1MgF2O2-1,18.8598,15.999,24.305,9.211350959999999,9.2,8,12,2.1599999999999997,1,0,3.2299999999999995,0.9899090867347365,1.78,2.67,0.8173999999999998,1,13.6,5.817215828899594,5.6,7,3.44,2.9672905784364865,0.5862420165561789,0.583562922186583,0.3353678768230368,0.5017242718552662,p-3m1,-3m,1,0,1
1MgH2O2-1,11.6638,1.008,24.305,84.89600055999998,6,1,12,18.8,1,0,2.518,0.8199609746811124,1.42,2.13,0.27246666666666663,1,7.2,7.19444229944198,3.2,6,5.36,3.351730821000856,0.5648290543598775,0.56518972030466,0.245676994573282,0.45856525641260654,p-3m1,-3m,1,0,1
1MgH2S2-1,18.0882,1.008,32.06,202.50749136000005,9.2,1,16,46.96,1,0,2.1740000000000004,0.4642240838215958,0.8466666666666667,1.27,0.1329555555555556,0,7.2,7.19444229944198,3.2,6,5.36,3.5082613056712413,1.1839286411618113,1.1779936312616055,0.34054180396863154,0.9008213587973496,p-3m1,-3m,1,0,1
1MgH2Se2-1,36.8526,1.008,78.971,1255.00644,16.4,1,34,222.64000000000004,0.6,0,2.162,0.45384578878733683,0.8266666666666665,1.2399999999999998,0.13402222222222226,0,7.2,7.19444229944198,3.2,6,5.36,2.7498374710871807,1.5216134741126257,1.5191811444479204,0.37144374327104485,1.1374127872771969,p-3m1,-3m,1,0,1
1NiH2O2-1,18.5414,1.008,58.693,447.9837618,9.2,1,28,98.16000000000001,0.8,0,2.6380000000000003,0.6633370184152245,1.02,1.53,0.2804666666666665,0,8.8,6.734983296193095,4.8,10,11.76,1.0783213608447477,1.1837847718197338,1.1795421487341848,0.2869975999981166,0.8834415068506783,p-3m1,-3m,1,0,1
1OCl2Zn2-1,43.5318,15.999,65.38,368.6747489599999,20.4,8,30,72.24,0.6,0,2.612,0.7920959537833785,1.1933333333333334,1.79,0.4301555555555557,1,14.8,2.3151673805580453,8.8,12,6.959999999999999,2.442089483426727,1.536897587578451,1.5367580085015484,0.4288605944700164,1.1675053968500053,p-4m2,-42m,0,0,1
1OsH2O2-1,44.8488,1.008,190.23,5328.869344559998,18.8,1,76,827.76,0.8,0.2,2.696,0.6074734562102281,0.8266666666666665,1.2399999999999998,0.34168888888888876,0,8.4,6.711184694225007,4.4,8,8.24,0.8291641136683434,1.952212205124617,1.9506401555295227,0.3668757958010374,1.4232427188183925,p-3m1,-3m,1,0,1
1RuH2O2-1,27.0168,1.008,101.07,1415.9151237599997,12.4,1,44,259.44,0.8,0.2,2.696,0.6074734562102281,0.8266666666666665,1.2399999999999998,0.34168888888888876,0,8.4,6.711184694225007,4.4,8,8.24,0.505800932959062,2.155504634261351,2.1505049450672975,0.3663016074408181,1.5574370622564888,p-3m1,-3m,1,0,0
1SAs2Te2-1,87.4208,32.06,127.6,1321.1988809599998,37.2,16,52,184.56,0.2,0.4,2.228,0.17959955456514917,0.32,0.48,0.02986666666666665,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.7094001430215612,25.187784211547257,25.174412013928436,0.7013913474734857,17.021195857649726,p-3m1,-3m,1,0,1
1SBi2Se2-1,121.5924,32.06,208.98,5384.480678639999,50,16,83,769.2,0.2,0.4,2.3440000000000003,0.2647715996854647,0.37333333333333335,0.56,0.05908888888888882,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.35367786504819687,11.504752720562932,11.519651631177124,0.6910273949620994,7.905143915567385,p-3m1,-3m,1,0,1
1SBi2Te2-1,141.044,32.06,208.98,4293.918943999999,57.2,16,83,616.5600000000001,0.2,0.8,2.164,0.21105449533236673,0.37333333333333335,0.56,0.04408888888888888,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.1580506163183651,14.870754524334458,14.850891105281503,0.7461681093187692,10.155937912978244,p-3m1,-3m,1,0,0
1SBr2Pb2-1,121.2536,32.06,207.2,5229.7288934399985,50,16,82,730.8,0.2,0.4,2.632,0.28294169010592973,0.41999999999999993,0.6299999999999999,0.02486666666666666,0,15.6,1.3564659966250536,5.6,7,1.8399999999999999,1.111219210048598,4.873071230358467,4.858173977798437,0.6257670891189001,3.4523374324252676,p-3m1,-3m,1,0,1
1SeAs2Te2-1,96.803,74.922,127.6,634.4893927999999,40.8,33,52,83.76,0,0.4,2.222,0.16785708206685818,0.2999999999999998,0.44999999999999973,0.025266666666666614,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.5833960168587964,29.552532135404235,29.565556426338933,0.7197023725110614,19.945930311418074,p-3m1,-3m,1,0,1
1SeBi2S2-1,112.21019999999999,32.06,208.98,6536.348384159999,46.4,16,83,936.2400000000001,0.4,0.4,2.3499999999999996,0.2696664606509308,0.37333333333333335,0.56,0.05908888888888882,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.3891922006059372,10.634915703331039,10.684783293091293,0.6710045148202071,7.330234503747513,p3m1,3m,0,1,1
1SeBi2S2-2,112.21019999999999,32.06,208.98,6536.348384159999,46.4,16,83,936.2400000000001,0.4,0.4,2.35,0.2696664606509308,0.37333333333333335,0.56,0.05908888888888882,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.41151155132667294,11.007847828810473,11.019826488298905,0.6648978066973628,7.56419070793558,p-3m1,-3m,1,0,1
1SeBi2Te2-1,150.4262,78.971,208.98,2601.0022817599993,60.8,34,83,371.76000000000005,0,0.8,2.158,0.19923855048659625,0.3533333333333332,0.5299999999999998,0.03842222222222217,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.12088839139441887,16.520104928089115,16.41908939,0.764999112619979,11.2347311425997,p-3m1,-3m,1,0,1
1SeCl2Mn2-1,51.949400000000004,35.45,78.971,258.49814544000003,23.6,17,34,39.84,0.4,0,2.394,0.7242264839123187,1.0733333333333335,1.61,0.16935555555555548,0,12.8,4.749736834815167,6.8,7,0.15999999999999998,0.09754311124989501,3.4493036552338476,3.4461705477320397,0.5113143019701403,2.4689295016453428,p-3m1,-3m,1,0,1
1SeI2Mn2-1,88.52940000000001,54.938,126.9,1058.546641,38,25,53,160.8,0,0.4,2.194,0.527355667457931,0.7400000000000001,1.11,0.20046666666666654,0,12.8,4.749736834815167,6.8,7,0.15999999999999998,0.15558681218276413,4.9111919639872035,4.903651548540278,0.6296298006109528,3.481491104379478,p-3m1,-3m,1,0,1
1SeSb2Te2-1,115.5382,78.971,127.6,341.1111489599999,48,34,52,49.2,0,0.8,2.1700000000000004,0.19131126469708987,0.3333333333333333,0.5,0.040555555555555484,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.3996818925608663,21.895729866823988,21.940188785400487,0.7534773071326014,14.863131986452359,p-3m1,-3m,1,0,1
1SHg2I2-1,137.408,32.06,200.59,3860.5934960000004,56.4,16,80,553.8399999999999,0.2,0.8,2.38,0.3116408188925193,0.4400000000000001,0.6600000000000001,0.06586666666666667,0,14.8,2.3151673805580453,8.8,12,6.959999999999999,2.2644401258700695,2.51361730494854,2.225778316683616,0.6329595338347238,1.790785051822293,cm2m,mm2,0,0,1
1SI2Mn2-1,79.1472,32.06,126.9,1590.0069897600001,34.4,16,53,241.44,0.2,0.4,2.2,0.5315261047211134,0.7400000000000001,1.11,0.21886666666666668,0,12.8,4.749736834815167,6.8,7,0.15999999999999998,0.03710180528554638,4.572851749493623,4.5801126959826135,0.6177939052961112,3.256919450257449,p-3m1,-3m,1,0,1
1SI2Pb2-1,140.052,32.06,207.2,4205.186016,57.2,16,82,592.56,0.2,0.8,2.512,0.1514463601411404,0.22000000000000006,0.33000000000000007,0.010866666666666665,0,15.6,1.3564659966250536,5.6,7,1.8399999999999999,0.9286356345396612,5.807097987318967,5.806868749030066,0.732601603897294,4.115522780082109,p-6m2,-6m2,0,0,1
1SnBr2S2-1,68.52759999999999,32.06,118.71,1087.3779846399998,30.4,16,50,168.23999999999998,0.4,0.2,2.6079999999999997,0.365863362472932,0.6666666666666666,1,0.06515555555555558,0,16,1.0954451150103321,6,7,1.2,0.8287728520994069,4.039962908805199,3.263358320310739,0.45203433315962144,2.58511852075852,p2/m11,2/m,1,0,1
1SrH2Se2-1,49.5156,1.008,87.62,1578.6321986399998,21.6,1,38,285.04,0.4,0.2,2.09,0.591100668245266,1.0666666666666667,1.5999999999999999,0.2772222222222223,0,7.2,7.19444229944198,3.2,6,5.36,3.191551030131417,1.1085749470113135,1.1087605135636325,0.33694358841077005,0.8514263496619053,p-3m1,-3m,1,0,1
1STa2Te2-1,129.832,32.06,180.95,2959.0854959999992,53.2,16,73,434.15999999999997,0.2,0.8,1.956,0.41151427678757396,0.7200000000000001,1.08,0.06720000000000001,0,11.6,5.388877434122992,5.6,6,0.24000000000000005,0.3877696719431398,1854.1846410070616,13.372454163136902,0.4803646681152894,622.6791532794379,p-3m1,-3m,1,0,1
1TeBi2S2-1,121.93599999999999,32.06,208.98,6268.157503999998,50,16,83,898.8,0.4,0.6,2.26,0.26290682760247974,0.37333333333333335,0.56,0.04408888888888888,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.02081946752638908,13.751098302656112,13.734137009193006,0.6835543158534427,9.389596542567519,p-3m1,-3m,1,0,1
1TeBi2Se2-1,140.7004,78.971,208.98,3423.3731362399985,57.2,34,83,486.96000000000004,0,0.6,2.248,0.24830626250660684,0.3533333333333332,0.5299999999999998,0.03842222222222217,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.11061620671630423,15.718628644267751,15.698579573883075,0.7282468014176928,10.715151673189505,p-3m1,-3m,1,0,1
1TeCd2I2-1,121.24399999999999,112.41,127.6,52.09170400000003,50.8,48,53,5.359999999999999,0,1,2.1599999999999997,0.4348333013926142,0.6466666666666668,0.9700000000000002,0.056022222222222244,0,14.8,2.3151673805580453,8.8,12,6.959999999999999,1.9062345027845957,2.0562850533441615,2.0225335043823587,0.3665078102169393,1.4817754559811531,p1,1,0,0,1
1TeSb2Se2-1,105.8124,78.971,127.6,484.8545826399999,44.4,34,52,72.23999999999998,0,0.6,2.26,0.23748684174075832,0.3333333333333333,0.5,0.040555555555555484,0,15.6,0.48989794855663565,5.6,6,0.24000000000000005,0.5731126992658179,20.830479414562507,20.826122419499594,0.7209622703220928,14.125854701461398,p-3m1,-3m,1,0,1
1ZnH2O2-1,19.8788,1.008,65.38,562.5358165599998,9.6,1,30,113.83999999999999,0.8,0,2.586,0.7256335163152264,1.1933333333333334,1.79,0.25735555555555545,1,9.2,6.8527366796047255,5.2,12,16.56,2.3331582592586857,0.8636073645306096,0.8633995926409339,0.2690663622649626,0.665357773145502,p-3m1,-3m,1,0,1
2HfBr2S2-1,80.4836,32.06,178.49,2859.1232774400005,34.8,16,72,418.15999999999997,0.4,0.2,2.476,0.6120653559874141,1.1066666666666667,1.66,0.2880888888888889,0,14,5.019960159204453,6,7,1.2,1.7858763494367966,2.054790825505136,1.8226550442402822,0.36417193735235226,1.4138726023659236,c2/m11,2/m,1,0,0
2HfBr2Se2-1,99.248,78.971,178.49,1569.9977388000002,42,34,72,225.2,0,0.2,2.464,0.6101999672238602,1.1066666666666667,1.66,0.2706888888888888,0,14,5.019960159204453,6,7,1.2,1.5718883476505479,2.417269260784498,2.4163835795274453,0.3891774221304603,1.7409434208141346,c2/m11,2/m,1,0,0
2HfBr2Te2-1,118.6996,79.904,178.49,1348.7046662400003,49.2,35,72,187.76000000000002,0,0.6,2.2840000000000003,0.6244869894561456,1.1066666666666665,1.66,0.15368888888888887,0,14,5.019960159204453,6,7,1.2,1.0428846911337581,3.114354832321188,3.8357757960170837,0.435270918902296,2.4618005157468557,c2/m11,2/m,1,0,1
2HfCl2S2-1,62.70200000000001,32.06,178.49,3354.013656,27.6,16,72,493.03999999999985,0.8,0.2,2.556,0.6794586080108191,1.24,1.86,0.27386666666666665,1,14,5.019960159204453,6,7,1.2,1.822943556963164,1.7680580662548033,1.6112582377826408,0.3446472000989704,1.2413211680454717,c2/m11,2/m,1,0,1
2HfCl2Se2-1,81.46640000000001,35.45,178.49,2732.2102274400004,34.8,17,72,403.76000000000005,0.4,0.2,2.5439999999999996,0.67919363954619,1.2400000000000002,1.86,0.26046666666666657,1,14,5.019960159204453,6,7,1.2,1.6230930928486207,2.0603877982089935,2.2897037568700083,0.3759784114926392,1.5753566555238805,c2/m11,2/m,1,0,0
2HfI2Se2-1,118.04639999999999,78.971,178.49,1372.795003,49.2,34,72,202.16,0,0.6,2.3440000000000003,0.5243128836868306,0.9066666666666667,1.36,0.3193555555555554,0,14,5.019960159204453,6,7,1.2,1.386290503921846,2.693987172031443,3.053920825036774,0.41632016885516776,2.0547427219744616,c2/m11,2/m,1,0,1
2HfI2Te2-1,137.498,126.9,178.49,420.18401600000016,56.4,52,72,61.04,0,1,2.164,0.49934356909847155,0.9066666666666667,1.36,0.11235555555555558,0,14,5.019960159204453,6,7,1.2,0.9467665902657244,4.012850656945519,4.054330595648924,0.4510561276006205,2.8394124600650215,c2/m11,2/m,1,0,1
2MoBr2O2-1,57.551199999999994,15.999,95.95,1185.386765,25.6,8,42,213.04000000000002,0.4,0.2,2.992,0.4681196428264893,0.8533333333333332,1.2799999999999998,0.10808888888888883,0,14.4,4.223742416388575,6.4,7,0.24,1.4238016259735184,2.167006198408017,1.8405742748844913,0.45073528127569135,1.4861052515227333,pb2_1m,mm2,0,0,1
2MoCl2O2-1,39.7696,15.999,95.95,864.7276162400001,18.4,8,42,155.44,0.8,0.2,3.072,0.47288053459621276,0.8533333333333332,1.2799999999999998,0.17742222222222223,0,14.4,4.223742416388575,6.4,7,0.24,2.3687396599565638,1.3991956933276504,1.2959721793320822,0.3804619368659123,1.0252099365085483,pb2_1m,mm2,0,0,0
2NbCl2S2-1,45.5852,32.06,92.906,562.1129481600001,21.4,16,41,96.24000000000001,0.8,0.2,2.616,0.5703893407138672,1.04,1.56,0.1618666666666667,0,14.2,4.621688003316537,6.2,7,0.5599999999999999,1.6103231131591529,2.31615835108059,2.0014916598842563,0.35862921612413834,1.558759742362995,c2/m11,2/m,1,0,1
2NbCl2Se2-1,64.34960000000001,35.45,92.906,582.6824834,28.6,17,41,96.24,0.4,0.2,2.604,0.571335278098596,1.04,1.56,0.1544666666666666,0,14.2,4.621688003316537,6.2,7,0.5599999999999999,1.080323413869241,2.7374941963504447,2.7092739722572947,0.38860018814759684,1.945122785585112,c2/m11,2/m,1,0,1
2NbCl2Te2-1,83.80120000000001,35.45,127.6,1719.0488457599997,35.8,17,52,251.76000000000005,0.4,0.6,2.4240000000000004,0.62806369103778,1.04,1.56,0.18746666666666667,0,14.2,4.621688003316537,6.2,7,0.5599999999999999,0.5959068817285216,3.789463955589417,6.73604743533715,0.437083130241926,3.6541981737228313,c2/m11,2/m,1,0,1
2NbF2S2-1,39.004400000000004,18.998,92.906,760.4687894400001,18.2,9,41,139.76000000000002,0.8,0.2,2.9440000000000004,0.9184682901439766,1.5866666666666667,2.38,0.34408888888888883,1,14.2,4.621688003316537,6.2,7,0.5599999999999999,1.6171532166578215,1.6258273591069463,1.7227747933889643,0.3459511699243461,1.2315177741400856,c2/m11,2/m,1,0,1
2NbF2Se2-1,57.76880000000001,18.998,92.906,1028.007852,25.4,9,41,185.84,0.4,0.2,2.932,0.9233287605181592,1.5866666666666667,2.38,0.35308888888888895,1,14.2,4.621688003316537,6.2,7,0.5599999999999999,1.1185472637720553,1.9156011702095437,3.480351768588172,0.38892383994596275,1.928292259581226,c2/m11,2/m,1,0,1
2ScBr2S2-1,53.7768,32.06,79.904,477.2612953599999,24.6,16,35,75.44,0.4,0,2.4880000000000004,0.5890466874535498,1.0666666666666667,1.5999999999999999,0.25982222222222223,0,13.8,5.418486873657627,5.8,7,2.16,1.5331894995206312,1.668087278271077,1.518965479630327,0.3519189751177416,1.179657244339715,c2/m11,2/m,1,0,0
2ScCl2S2-1,35.9952,32.06,44.956,22.372404160000002,17.4,16,21,3.439999999999999,0.8,0,2.568,0.65734009462378,1.2,1.8,0.24826666666666664,1,13.8,5.418486873657627,5.8,7,2.16,1.5313802623914774,1.51803206970154,1.311487001804711,0.32896468179249694,1.0528279177662494,c2/m11,2/m,1,0,1
2TaBr2Se2-1,99.74,78.971,180.95,1648.940123,42.2,34,73,237.36000000000004,0,0.2,2.5040000000000004,0.5344380225994404,0.9733333333333333,1.46,0.18668888888888882,0,14.2,4.621688003316537,6.2,7,0.5599999999999999,0.9898430417617159,2.929399413694075,2.8482656510555273,0.3983129717451162,2.0586593454982394,c2/m11,2/m,1,0,1
2TaCl2S2-1,63.194,32.06,180.95,3468.9173039999996,27.8,16,73,510.96000000000015,0.8,0.2,2.5959999999999996,0.606287060722889,1.1066666666666667,1.6600000000000001,0.19475555555555557,0,14.2,4.621688003316537,6.2,7,0.5599999999999999,1.5495674781962148,2.169694945843293,1.9042847872808533,0.3552362132984129,1.4764053154741863,c2/m11,2/m,1,0,1
2TiBr2S2-1,54.359,32.06,79.904,468.3461832,24.8,16,35,74.16000000000001,0.4,0,2.524,0.5205228141013609,0.9466666666666667,1.42,0.18462222222222224,0,14,5.019960159204453,6,7,1.2,1.030501306222655,3.0587935254797016,2.5885293529286697,0.37142181255071405,2.006248230319695,c2/m11,2/m,1,0,1
2TiBr2Se2-1,73.12339999999999,47.867,79.904,159.645533,32,22,35,25.2,0,0,2.5119999999999996,0.5194381580130593,0.9466666666666667,1.42,0.17202222222222216,0,14,5.019960159204453,6,7,1.2,0.88336798646687,3.668528823601536,3.1680938172955986,0.39474252423083334,2.410455055042656,c2/m11,2/m,1,0,0
2TiCl2S2-1,36.577400000000004,32.06,47.867,34.16218703999998,17.6,16,22,5.040000000000001,0.8,0,2.604,0.591864849437775,1.08,1.62,0.18106666666666668,0,14,5.019960159204453,6,7,1.2,1.0182191965776257,2.554866643814695,2.114309874894872,0.3521250408094231,1.6737671865063302,c2/m11,2/m,1,0,1
2TiCl2Se2-1,55.3418,35.45,78.971,392.78364696000006,24.8,17,34,59.760000000000005,0.4,0,2.5919999999999996,0.5925335433542983,1.08,1.62,0.17246666666666657,0,14,5.019960159204453,6,7,1.2,0.893508229655728,3.0286863005655027,2.8277178640371656,0.38142754308088106,2.0792772358945166,c2/m11,2/m,1,0,0
2VCl2S2-1,37.192400000000006,32.06,50.942,49.56129503999999,17.8,16,23,6.959999999999999,0.8,0,2.622,0.5597285056167858,1.0200000000000002,1.5300000000000002,0.15286666666666673,0,14.2,4.621688003316537,6.2,7,0.5599999999999999,0.9891442389050309,2.9258027488783105,2.6123976979438037,0.3527380644029562,1.9636461704083568,c2/m11,2/m,1,0,1
2WBr2O2-1,75.1292,15.999,183.84,3771.279314,32,8,74,586.8,0.4,0.2,3.0320000000000005,0.3987179454200676,0.7200000000000001,1.08,0.06720000000000001,0,14.4,4.223742416388575,6.4,7,0.24,1.1487080649315975,2.534197548987353,2.0670562807021318,0.4569476547676567,1.686067161485714,pb2_1m,mm2,0,0,1
